tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,55430,16926,9006262,145403,2017-01-29 02:44:34+00:00
825147591692263424,17752,4345,9006262,145403,2017-01-28 01:04:51+00:00
825120256414846976,0,1198,9006262,145403,2017-01-27 23:16:13+00:00
825026590719483904,6066,1198,9006262,145403,2017-01-27 17:04:02+00:00
824796380199809024,0,5290,9006262,145403,2017-01-27 01:49:15+00:00
824775126675836928,14487,3363,9006262,145403,2017-01-27 00:24:48+00:00
824663926340194305,10214,1700,9006262,145403,2017-01-26 17:02:56+00:00
824325613288833024,11494,10200,9006262,145403,2017-01-25 18:38:36+00:00
824297048279236611,14620,3698,9006262,145403,2017-01-25 16:45:05+00:00
824025158776213504,4689,576,9006262,145403,2017-01-24 22:44:42+00:00
823939628516474880,10332,2618,9006262,145403,2017-01-24 17:04:50+00:00
823719002937630720,0,10735,9006262,145403,2017-01-24 02:28:08+00:00
823699002998870016,13582,2423,9006262,145403,2017-01-24 01:08:40+00:00
823581115634085888,12635,2522,9006262,145403,2017-01-23 17:20:14+00:00
823333489516937216,684,22,9006262,145403,2017-01-23 00:56:15+00:00
823322678127919110,15274,3854,9006262,145403,2017-01-23 00:13:17+00:00
823269594223824897,0,9522,9006262,145403,2017-01-22 20:42:21+00:00
822975315408461824,16860,3316,9006262,145403,2017-01-22 01:12:59+00:00
822872901745569793,127723,41463,9006262,145403,2017-01-21 18:26:02+00:00
822859134160621569,12847,2185,9006262,145403,2017-01-21 17:31:20+00:00
822647212903690241,0,6149,9006262,145403,2017-01-21 03:29:14+00:00
822610361945911296,14383,2829,9006262,145403,2017-01-21 01:02:48+00:00
822489057087389700,17623,6149,9006262,145403,2017-01-20 17:00:46+00:00
822462944365645825,27085,13704,9006262,145403,2017-01-20 15:17:01+00:00
822244816520155136,34013,9522,9006262,145403,2017-01-20 00:50:15+00:00
822163064745328640,0,4563,9006262,145403,2017-01-19 19:25:24+00:00
821886076407029760,10995,2224,9006262,145403,2017-01-19 01:04:45+00:00
821813639212650496,0,3232,9006262,145403,2017-01-18 20:16:54+00:00
821765923262631936,8156,1607,9006262,145403,2017-01-18 17:07:18+00:00
821522889702862852,7809,1681,9006262,145403,2017-01-18 01:01:34+00:00
821421320206483457,0,5347,9006262,145403,2017-01-17 18:17:58+00:00
821407182352777218,11398,4149,9006262,145403,2017-01-17 17:21:47+00:00
821153421864615936,239,9,9006262,145403,2017-01-17 00:33:26+00:00
821149554670182400,8356,1885,9006262,145403,2017-01-17 00:18:04+00:00
821107785811234820,9332,2051,9006262,145403,2017-01-16 21:32:06+00:00
821044531881721856,12326,2198,9006262,145403,2017-01-16 17:20:45+00:00
820837357901512704,0,6459,9006262,145403,2017-01-16 03:37:31+00:00
820749716845686786,30716,9533,9006262,145403,2017-01-15 21:49:15+00:00
820690176645140481,11913,3107,9006262,145403,2017-01-15 17:52:40+00:00
820494788566847489,0,542,9006262,145403,2017-01-15 04:56:16+00:00
820446719150292993,0,2471,9006262,145403,2017-01-15 01:45:15+00:00
820314633777061888,3253,542,9006262,145403,2017-01-14 17:00:24+00:00
820078625395449857,19245,6043,9006262,145403,2017-01-14 01:22:35+00:00
820013781606658049,0,1128,9006262,145403,2017-01-13 21:04:55+00:00
819952236453363712,5171,1128,9006262,145403,2017-01-13 17:00:21+00:00
819924195358416896,12592,4698,9006262,145403,2017-01-13 15:08:56+00:00
819711362133872643,13000,2994,9006262,145403,2017-01-13 01:03:12+00:00
819588359383371776,9399,1929,9006262,145403,2017-01-12 16:54:26+00:00
819347104292290561,7032,1166,9006262,145403,2017-01-12 00:55:47+00:00
819238181065359361,2187,395,9006262,145403,2017-01-11 17:42:57+00:00
819227688460238848,22425,6459,9006262,145403,2017-01-11 17:01:16+00:00
819015337530290176,0,35759,9006262,145403,2017-01-11 02:57:27+00:00
819015331746349057,0,18396,9006262,145403,2017-01-11 02:57:26+00:00
819006400881917954,44202,18396,9006262,145403,2017-01-11 02:21:57+00:00
819004803107983360,84983,35759,9006262,145403,2017-01-11 02:15:36+00:00
818646164899774465,0,20186,9006262,145403,2017-01-10 02:30:30+00:00
818627210458333184,21811,7300,9006262,145403,2017-01-10 01:15:10+00:00
818614493328580609,9572,2438,9006262,145403,2017-01-10 00:24:38+00:00
818588835076603904,0,5897,9006262,145403,2017-01-09 22:42:41+00:00
818536468981415936,10552,2356,9006262,145403,2017-01-09 19:14:36+00:00
818307523543449600,0,7762,9006262,145403,2017-01-09 04:04:51+00:00
818259473185828864,10697,2172,9006262,145403,2017-01-09 00:53:55+00:00
818145370475810820,11964,2461,9006262,145403,2017-01-08 17:20:31+00:00
817908911860748288,4731,763,9006262,145403,2017-01-08 01:40:55+00:00
817827839487737858,50132,26108,9006261,145403,2017-01-07 20:18:46+00:00
817777686764523521,10507,2592,9006261,145403,2017-01-07 16:59:28+00:00
817536400337801217,11465,2832,9006261,145403,2017-01-07 01:00:41+00:00
817502432452313088,0,3269,9006261,145403,2017-01-06 22:45:43+00:00
817423860136083457,32872,14125,9006261,145403,2017-01-06 17:33:29+00:00
817415592588222464,5451,918,9006261,145403,2017-01-06 17:00:38+00:00
817181837579653120,0,8157,9006261,145403,2017-01-06 01:31:47+00:00
817171292965273600,8545,1950,9006261,145403,2017-01-06 00:49:53+00:00
817120970343411712,11890,2506,9006262,145403,2017-01-05 21:29:55+00:00
817056546584727552,8374,1582,9006262,145403,2017-01-05 17:13:55+00:00
816829038950027264,0,4543,9006262,145403,2017-01-05 02:09:53+00:00
816816676327063552,9753,1956,9006262,145403,2017-01-05 01:20:46+00:00
816697700272001025,9522,2115,9006262,145403,2017-01-04 17:27:59+00:00
816450570814898180,29575,7762,9006262,145403,2017-01-04 01:05:59+00:00
816336735214911488,8391,1877,9006262,145403,2017-01-03 17:33:39+00:00
816091915477250048,8715,2061,9006262,145403,2017-01-03 01:20:49+00:00
816062466425819140,0,984,9006262,145403,2017-01-02 23:23:48+00:00
816014286006976512,0,5058,9006262,145403,2017-01-02 20:12:21+00:00
815990720817401858,4811,984,9006262,145403,2017-01-02 18:38:42+00:00
815966073409433600,21808,8157,9006262,145403,2017-01-02 17:00:46+00:00
815745968457060357,0,3996,9006262,145403,2017-01-02 02:26:09+00:00
815736392542261248,9606,2194,9006262,145403,2017-01-02 01:48:06+00:00
815639385530101762,8026,1594,9006262,145403,2017-01-01 19:22:38+00:00
815390420867969024,10089,3687,9006262,145403,2017-01-01 02:53:20+00:00
814986499976527872,7459,1228,9006262,145403,2016-12-31 00:08:17+00:00
814638523311648768,11010,2615,9006262,145403,2016-12-30 01:05:33+00:00
814578408554463233,0,5644,9006262,145403,2016-12-29 21:06:41+00:00
814530161257443328,8431,1800,9006262,145403,2016-12-29 17:54:58+00:00
814153002265309185,28047,8381,9006262,145403,2016-12-28 16:56:16+00:00
813944609378369540,0,3077,9006262,145403,2016-12-28 03:08:11+00:00
813910438903693312,9085,1797,9006262,145403,2016-12-28 00:52:25+00:00
813812741911748608,35606,13513,9006262,145403,2016-12-27 18:24:12+00:00
813800681631023104,8121,1706,9006262,145403,2016-12-27 17:36:16+00:00
813217897535406080,18178,7076,9006262,145403,2016-12-26 03:00:30+00:00
813202720496779264,9026,1764,9006262,145403,2016-12-26 02:00:11+00:00
813187593374461952,19394,4206,9006262,145403,2016-12-26 01:00:05+00:00
813172488309972993,9058,1867,9006262,145403,2016-12-26 00:00:03+00:00
813157409116065792,7573,2130,9006262,145403,2016-12-25 23:00:08+00:00
813142292504645637,8300,2320,9006262,145403,2016-12-25 22:00:04+00:00
813130366689148928,4384,431,9006262,145403,2016-12-25 21:12:41+00:00
813127251579564032,11538,3016,9006262,145403,2016-12-25 21:00:18+00:00
813112105746448384,10075,2655,9006262,145403,2016-12-25 20:00:07+00:00
813096984823349248,10325,3511,9006262,145403,2016-12-25 19:00:02+00:00
813081950185472002,9679,2699,9006262,145403,2016-12-25 18:00:17+00:00
813066809284972545,7753,1894,9006262,145403,2016-12-25 17:00:08+00:00
813051746834595840,20485,7121,9006262,145403,2016-12-25 16:00:16+00:00
812781120811126785,7358,1844,9006262,145403,2016-12-24 22:04:54+00:00
812709060537683968,6473,1397,9006262,145403,2016-12-24 17:18:34+00:00
812503143955202048,5931,1185,9006262,145403,2016-12-24 03:40:19+00:00
812466873996607488,7793,1861,9006262,145403,2016-12-24 01:16:12+00:00
812372279581671427,13343,3543,9006262,145403,2016-12-23 19:00:19+00:00
811985624773361665,7105,1361,9006262,145403,2016-12-22 17:23:53+00:00
811744202451197953,7379,1540,9006262,145403,2016-12-22 01:24:33+00:00
811647686436880384,5479,714,9006262,145403,2016-12-21 19:01:02+00:00
811627233043480576,12433,2969,9006262,145403,2016-12-21 17:39:46+00:00
811386762094317568,20448,6186,9006262,145403,2016-12-21 01:44:13+00:00
810984652412424192,5190,1381,9006262,145403,2016-12-19 23:06:23+00:00
810896069567610880,8803,1703,9006262,145403,2016-12-19 17:14:23+00:00
810657578271330305,10706,2544,9006262,145403,2016-12-19 01:26:42+00:00
810284430598270976,34361,10886,9006262,145403,2016-12-18 00:43:57+00:00
810254108431155201,14367,3265,9006262,145403,2016-12-17 22:43:27+00:00
809920764300447744,15228,3816,9006262,145403,2016-12-17 00:38:52+00:00
809808892968534016,0,4739,9006263,145403,2016-12-16 17:14:20+00:00
809448704142938112,6799,1419,9006263,145403,2016-12-15 17:23:04+00:00
809220051211603969,19462,5424,9006263,145403,2016-12-15 02:14:29+00:00
809084759137812480,12941,3422,9006263,145403,2016-12-14 17:16:53+00:00
808838249661788160,9907,2952,9006263,145403,2016-12-14 00:57:20+00:00
808733504066486276,7721,2098,9006263,145403,2016-12-13 18:01:07+00:00
808501579447930884,11059,2527,9006263,145403,2016-12-13 02:39:32+00:00
808344865868283904,41499,20186,9006263,145403,2016-12-12 16:16:49+00:00
808134635716833280,0,5729,9006263,145403,2016-12-12 02:21:26+00:00
808106460588765185,8625,2142,9006263,145403,2016-12-12 00:29:28+00:00
808001312164028416,12258,3440,9006263,145403,2016-12-11 17:31:39+00:00
807621403335917568,14284,3506,9006263,145403,2016-12-10 16:22:02+00:00
807106840509214720,115296,53645,9006263,145403,2016-12-09 06:17:20+00:00
807059379405148160,0,7119,9006263,145403,2016-12-09 03:08:45+00:00
807010152071229440,12853,3762,9006263,145403,2016-12-08 23:53:08+00:00
806629075125202948,72846,33547,9006263,145403,2016-12-07 22:38:52+00:00
806620845233815552,0,5355,9006263,145403,2016-12-07 22:06:10+00:00
806576416489959424,4792,1902,9006263,145403,2016-12-07 19:09:37+00:00
806542213899489280,10006,2289,9006263,145403,2016-12-07 16:53:43+00:00
806242860592926720,0,11269,9006263,145403,2016-12-06 21:04:11+00:00
806219024703037440,6333,1164,9006263,145403,2016-12-06 19:29:28+00:00
805958939288408065,0,5200,9006263,145403,2016-12-06 02:15:59+00:00
805932879469572096,8152,1867,9006263,145403,2016-12-06 00:32:26+00:00
805826884734976000,6433,1774,9006263,145403,2016-12-05 17:31:15+00:00
805823200554876929,0,7774,9006263,145403,2016-12-05 17:16:37+00:00
805520635690676224,5627,1610,9006263,145403,2016-12-04 21:14:20+00:00
805487436403003392,8622,2460,9006263,145403,2016-12-04 19:02:24+00:00
805207613751304193,7677,1675,9006263,145403,2016-12-04 00:30:29+00:00
804738756058218496,13395,3718,9006263,145403,2016-12-02 17:27:25+00:00
804475857670639616,6012,1957,9006263,145403,2016-12-02 00:02:45+00:00
804413760345620481,0,3138,9006263,145403,2016-12-01 19:56:00+00:00
804026241225523202,43424,15622,9006263,145403,2016-11-30 18:16:08+00:00
803773340896923648,9850,2660,9006263,145403,2016-11-30 01:31:12+00:00
803692223237865472,0,7216,9006263,145403,2016-11-29 20:08:52+00:00
803638050916102144,10730,4035,9006263,145403,2016-11-29 16:33:36+00:00
803380650405482500,7608,1828,9006263,145403,2016-11-28 23:30:47+00:00
803321560782307329,0,5158,9006263,145403,2016-11-28 19:35:59+00:00
803276597545603072,9826,2382,9006263,145403,2016-11-28 16:37:19+00:00
802952499103731712,8841,1941,9006263,145403,2016-11-27 19:09:28+00:00
802624713319034886,0,2818,9006263,145403,2016-11-26 21:26:58+00:00
802600418706604034,6966,1421,9006263,145403,2016-11-26 19:50:26+00:00
802572683846291456,8776,2444,9006263,145403,2016-11-26 18:00:13+00:00
802323869084381190,15844,5681,9006263,145403,2016-11-26 01:31:31+00:00
802265048156610565,6794,1341,9006263,145403,2016-11-25 21:37:47+00:00
802239329049477120,8905,2545,9006263,145403,2016-11-25 19:55:35+00:00
802185808107208704,0,268,9006263,145403,2016-11-25 16:22:55+00:00
801958328846974976,7591,1662,9006263,145403,2016-11-25 01:18:59+00:00
801854953262350336,1763,231,9006263,145403,2016-11-24 18:28:13+00:00
801538201127157760,8055,2016,9006263,145403,2016-11-23 21:29:33+00:00
801285448605831168,5914,798,9006263,145403,2016-11-23 04:45:12+00:00
801167903437357056,23902,5729,9006263,145403,2016-11-22 20:58:07+00:00
801127390143516673,0,3852,9006263,145403,2016-11-22 18:17:08+00:00
801115127852503040,7906,2040,9006263,145403,2016-11-22 17:28:25+00:00
800859414831898624,672,96,9006263,145403,2016-11-22 00:32:18+00:00
800855607700029440,0,1564,9006263,145403,2016-11-22 00:17:10+00:00
800751577355128832,10372,2717,9006263,145403,2016-11-21 17:23:47+00:00
800513324630806528,12889,2918,9005908,145403,2016-11-21 01:37:04+00:00
800459316964663297,9308,2121,9006263,145403,2016-11-20 22:02:27+00:00
800443802682937345,0,4179,9006263,145403,2016-11-20 21:00:48+00:00
800388270626521089,10932,2726,9006263,145403,2016-11-20 17:20:08+00:00
800188575492947969,0,3830,9006263,145403,2016-11-20 04:06:37+00:00
800141422401830912,14947,2471,9006263,145403,2016-11-20 00:59:15+00:00
800018252395122689,27714,12759,9006263,145403,2016-11-19 16:49:49+00:00
799774291445383169,0,4527,9006263,145403,2016-11-19 00:40:24+00:00
799757965289017345,8212,2089,9006263,145403,2016-11-18 23:35:32+00:00
799422933579902976,7902,1870,9006263,145403,2016-11-18 01:24:14+00:00
799308762079035393,0,5295,9006263,145403,2016-11-17 17:50:33+00:00
799297110730567681,9672,2671,9006263,145403,2016-11-17 17:04:16+00:00
799063482566066176,7910,2413,9006263,145403,2016-11-17 01:35:54+00:00
798933969379225600,12801,4339,9006263,145403,2016-11-16 17:01:16+00:00
798925684722855936,7364,1405,9006263,145403,2016-11-16 16:28:21+00:00
798705661114773508,0,6457,9006263,145403,2016-11-16 01:54:03+00:00
798701998996647937,0,7534,9006263,145403,2016-11-16 01:39:30+00:00
798697898615730177,0,6334,9006263,145403,2016-11-16 01:23:12+00:00
798694562394996736,0,4825,9006263,145403,2016-11-16 01:09:57+00:00
798686750113755136,0,2263,9006263,145403,2016-11-16 00:38:54+00:00
798682547630837760,0,4610,9006263,145403,2016-11-16 00:22:12+00:00
798673117451325440,0,5414,9006263,145403,2016-11-15 23:44:44+00:00
798665375516884993,0,3804,9006263,145403,2016-11-15 23:13:58+00:00
798644042770751489,0,1801,9006263,145403,2016-11-15 21:49:12+00:00
798628517273620480,0,1920,9006263,145403,2016-11-15 20:47:30+00:00
798585098161549313,0,5496,9006263,145403,2016-11-15 17:54:59+00:00
798576900688019456,0,5684,9006263,145403,2016-11-15 17:22:24+00:00
798340744599797760,0,3245,9006263,145403,2016-11-15 01:44:00+00:00
798209839306514432,10208,2488,9006263,145403,2016-11-14 17:03:50+00:00
797971864723324932,11324,3015,9006263,145403,2016-11-14 01:18:12+00:00
797545162159308800,14258,4744,9006263,145403,2016-11-12 21:02:38+00:00
797236660651966464,19522,6393,9006263,145403,2016-11-12 00:36:46+00:00
797165961484890113,222,26,9006263,145403,2016-11-11 19:55:50+00:00
796904159865868288,0,8676,9006263,145403,2016-11-11 02:35:32+00:00
796865951799083009,7524,1884,9006263,145403,2016-11-11 00:03:42+00:00
796759840936919040,11554,2950,9006263,145403,2016-11-10 17:02:03+00:00
796563435802726400,0,7014,9006263,145403,2016-11-10 04:01:37+00:00
796484825502875648,7398,1709,9006263,145403,2016-11-09 22:49:15+00:00
796387464403357696,10764,4034,9006263,145403,2016-11-09 16:22:22+00:00
796177847564038144,0,13871,9006263,145403,2016-11-09 02:29:25+00:00
796149749086875649,31504,13871,9006263,145403,2016-11-09 00:37:46+00:00
796125600683540480,4873,1748,9006263,145403,2016-11-08 23:01:49+00:00
796116448414461957,8906,2336,9006263,145403,2016-11-08 22:25:27+00:00
796080075804475393,8278,2241,9006263,145403,2016-11-08 20:00:55+00:00
796031486298386433,10581,3626,9006263,145403,2016-11-08 16:47:50+00:00
795464331001561088,48380,22858,9006263,145403,2016-11-07 03:14:10+00:00
795400264262053889,9806,2780,9006263,145403,2016-11-06 22:59:35+00:00
795076730285391872,15839,5290,9006263,145403,2016-11-06 01:33:58+00:00
794983741416415232,0,3271,9006263,145403,2016-11-05 19:24:28+00:00
794926597468000259,10018,2250,9006263,145403,2016-11-05 15:37:24+00:00
794355576146903043,0,9998,9006263,145403,2016-11-04 01:48:22+00:00
794332329137291264,9410,2604,9006263,145403,2016-11-04 00:15:59+00:00
794205286408003585,9051,3231,9006263,145403,2016-11-03 15:51:10+00:00
793962221541933056,16451,4739,9006263,145403,2016-11-02 23:45:19+00:00
793845145112371200,9048,1806,9006263,145403,2016-11-02 16:00:06+00:00
793614319594401792,0,3042,9006263,145403,2016-11-02 00:42:53+00:00
793601777308463104,7812,1569,9006263,145403,2016-11-01 23:53:02+00:00
793500921481273345,10444,2309,9006263,145403,2016-11-01 17:12:16+00:00
793286476301799424,24056,8905,9006263,145403,2016-11-01 03:00:09+00:00
793271401113350145,8523,2334,9006263,145403,2016-11-01 02:00:14+00:00
793256262322548741,19553,8109,9006263,145403,2016-11-01 01:00:05+00:00
793241302385262592,10282,3204,9006263,145403,2016-11-01 00:00:38+00:00
793226087023144960,9591,2800,9006263,145403,2016-10-31 23:00:11+00:00
793210959003287553,8729,2715,9006263,145403,2016-10-31 22:00:04+00:00
793195938047070209,14916,5465,9006263,145403,2016-10-31 21:00:23+00:00
793180763617361921,6781,1935,9006263,145403,2016-10-31 20:00:05+00:00
793165685325201412,9178,2707,9006263,145403,2016-10-31 19:00:10+00:00
793150605191548928,6041,1653,9006263,145403,2016-10-31 18:00:14+00:00
793135492858580992,6275,2440,9006263,145403,2016-10-31 17:00:11+00:00
793120401413079041,12389,3800,9006263,145403,2016-10-31 16:00:13+00:00
792913359805018113,14001,3855,9006263,145403,2016-10-31 02:17:31+00:00
792883833364439040,11049,4143,9006263,145403,2016-10-31 00:20:11+00:00
792773781206999040,7205,1637,9006263,145403,2016-10-30 17:02:53+00:00
792394556390137856,13113,4173,9006263,145403,2016-10-29 15:55:58+00:00
792050063153438720,6993,1733,9006263,145403,2016-10-28 17:07:05+00:00
791821351946420224,0,20503,9006264,145403,2016-10-28 01:58:16+00:00
791784077045166082,0,9266,9006264,145403,2016-10-27 23:30:09+00:00
791780927877898241,0,3707,9006264,145403,2016-10-27 23:17:38+00:00
791774931465953280,44082,21526,9005909,145403,2016-10-27 22:53:48+00:00
791672322847637504,11508,3042,9006264,145403,2016-10-27 16:06:04+00:00
791406955684368384,12860,3996,9006264,145403,2016-10-26 22:31:36+00:00
791312159183634433,8572,2460,9006264,145403,2016-10-26 16:14:55+00:00
791026214425268224,0,3967,9006264,145403,2016-10-25 21:18:40+00:00
790987426131050500,9603,2071,9006264,145403,2016-10-25 18:44:32+00:00
790946055508652032,16327,4543,9006264,145403,2016-10-25 16:00:09+00:00
790723298204217344,0,2238,9006264,145403,2016-10-25 01:14:59+00:00
790698755171364864,8043,1868,9006264,145403,2016-10-24 23:37:28+00:00
790581949425475584,20193,6901,9006264,145403,2016-10-24 15:53:19+00:00
790337589677002753,7661,1838,9006264,145403,2016-10-23 23:42:19+00:00
790277117346975746,12293,3077,9006264,145403,2016-10-23 19:42:02+00:00
790227638568808452,0,3446,9006264,145403,2016-10-23 16:25:25+00:00
789986466051088384,9054,2238,9006264,145403,2016-10-23 00:27:05+00:00
789960241177853952,0,3984,9006264,145403,2016-10-22 22:42:52+00:00
789903600034189313,10105,4017,9006264,145403,2016-10-22 18:57:48+00:00
789628658055020548,7312,1712,9006264,145403,2016-10-22 00:45:17+00:00
789599242079838210,6587,1868,9006264,145403,2016-10-21 22:48:24+00:00
789530877013393408,11469,3271,9006264,145403,2016-10-21 18:16:44+00:00
789314372632018944,8435,2219,9006264,145403,2016-10-21 03:56:25+00:00
789280767834746880,0,4772,9006264,145403,2016-10-21 01:42:53+00:00
789268448748703744,8914,2538,9006264,145403,2016-10-21 00:53:56+00:00
789137962068021249,9500,2700,9006264,145403,2016-10-20 16:15:26+00:00
788908386943430656,26812,12113,9006264,145403,2016-10-20 01:03:11+00:00
788765914992902144,26718,9998,9006264,145403,2016-10-19 15:37:03+00:00
788552643979468800,0,6926,9006264,145403,2016-10-19 01:29:35+00:00
788412144018661376,15195,5115,9006264,145403,2016-10-18 16:11:17+00:00
788178268662984705,7076,2038,9006264,145403,2016-10-18 00:41:57+00:00
788150585577050112,5970,1242,9006264,145403,2016-10-17 22:51:57+00:00
788070120937619456,0,3335,9006264,145403,2016-10-17 17:32:13+00:00
788039637453406209,5987,1274,9006264,145403,2016-10-17 15:31:05+00:00
787810552592695296,8426,2953,9006264,145403,2016-10-17 00:20:47+00:00
787717603741622272,10030,2685,9006264,145403,2016-10-16 18:11:26+00:00
787397959788929025,10653,2768,9006264,145403,2016-10-15 21:01:17+00:00
787322443945877504,7616,1684,9006264,145403,2016-10-15 16:01:13+00:00
787111942498508800,0,6528,9006264,145403,2016-10-15 02:04:45+00:00
786963064373534720,26048,7729,9006264,145403,2016-10-14 16:13:10+00:00
786729988674449408,0,2364,9006264,145403,2016-10-14 00:47:00+00:00
786709082849828864,17864,5941,9006264,145403,2016-10-13 23:23:56+00:00
786664955043049472,10332,2454,9006264,145403,2016-10-13 20:28:35+00:00
786595970293370880,9264,3037,9006264,145403,2016-10-13 15:54:28+00:00
786363235746385920,10619,3357,9006264,145403,2016-10-13 00:29:39+00:00
786286427768250368,7783,2744,9006264,145403,2016-10-12 19:24:27+00:00
786233965241827333,14868,4563,9006264,145403,2016-10-12 15:55:59+00:00
786051337297522688,1395,152,9006264,145403,2016-10-12 03:50:17+00:00
786036967502913536,0,6759,9006264,145403,2016-10-12 02:53:11+00:00
785927819176054784,11143,3090,9006264,145403,2016-10-11 19:39:28+00:00
785872687017132033,6543,1740,9006264,145403,2016-10-11 16:00:24+00:00
785639753186217984,7696,2174,9006264,145403,2016-10-11 00:34:48+00:00
785533386513321988,8870,1922,9006264,145403,2016-10-10 17:32:08+00:00
785515384317313025,5987,1214,9006264,145403,2016-10-10 16:20:36+00:00
785264754247995392,7092,1579,9006264,145403,2016-10-09 23:44:41+00:00
785170936622350336,11720,4678,9006264,145403,2016-10-09 17:31:53+00:00
784826020293709826,9866,3138,9006264,145403,2016-10-08 18:41:19+00:00
784517518371221505,8769,2442,9006264,145403,2016-10-07 22:15:26+00:00
784431430411685888,5598,1231,9006264,145403,2016-10-07 16:33:21+00:00
784183165795655680,19569,7774,9006264,145403,2016-10-07 00:06:50+00:00
784057939640352768,28997,10735,9006264,145403,2016-10-06 15:49:14+00:00
783839966405230592,29215,10433,9006264,145403,2016-10-06 01:23:05+00:00
783821107061198850,7189,1894,9006264,145403,2016-10-06 00:08:09+00:00
783695101801398276,10216,3105,9006264,145403,2016-10-05 15:47:27+00:00
783466772167098368,8234,2157,9006264,145403,2016-10-05 00:40:09+00:00
783391753726550016,16475,5286,9006264,145403,2016-10-04 19:42:03+00:00
783347506784731136,0,5353,9006264,145403,2016-10-04 16:46:14+00:00
783334639985389568,28376,11269,9006264,145403,2016-10-04 15:55:06+00:00
783085703974514689,7959,2115,9006264,145403,2016-10-03 23:25:55+00:00
782969140009107456,23536,7119,9006264,145403,2016-10-03 15:42:44+00:00
782747134529531904,7284,1363,9006264,145403,2016-10-03 01:00:34+00:00
782722598790725632,16801,5200,9006264,145403,2016-10-02 23:23:04+00:00
782598640137187329,7604,1816,9006264,145403,2016-10-02 15:10:30+00:00
782305867769217024,16197,5347,9006264,145403,2016-10-01 19:47:08+00:00
782021823840026624,0,5974,9006264,145403,2016-10-01 00:58:26+00:00
781955203444699136,10858,3239,9006264,145403,2016-09-30 20:33:43+00:00
781661882474196992,10167,2617,9006264,145403,2016-09-30 01:08:10+00:00
781655249211752448,3900,1093,9006264,145403,2016-09-30 00:41:48+00:00
781524693396357120,20214,5355,9006264,145403,2016-09-29 16:03:01+00:00
781308096455073793,6962,2471,9006264,145403,2016-09-29 01:42:20+00:00
781251288990355457,8183,1999,9006264,145403,2016-09-28 21:56:36+00:00
781163403222056960,9555,2661,9006264,145403,2016-09-28 16:07:23+00:00
780931614150983680,21084,7014,9006264,145403,2016-09-28 00:46:20+00:00
780858289093574656,7015,1937,9006264,145403,2016-09-27 19:54:58+00:00
780800785462489090,5338,1248,9006264,145403,2016-09-27 16:06:28+00:00
780601303617732608,11782,3232,9006264,145403,2016-09-27 02:53:48+00:00
780543529827336192,6135,1687,9006264,145403,2016-09-26 23:04:13+00:00
780496263422808064,0,3538,9006264,145403,2016-09-26 19:56:24+00:00
780476555013349377,0,109,9006264,145403,2016-09-26 18:38:05+00:00
780459368902959104,5162,1034,9006264,145403,2016-09-26 17:29:48+00:00
780192070812196864,8468,2160,9006264,145403,2016-09-25 23:47:39+00:00
780092040432480260,0,2220,9006264,145403,2016-09-25 17:10:10+00:00
780074436359819264,11785,4766,9006264,145403,2016-09-25 16:00:13+00:00
779834332596887552,18341,6759,9006264,145403,2016-09-25 00:06:08+00:00
779377524342161408,8522,2991,9006264,145403,2016-09-23 17:50:56+00:00
779124354206535695,0,17626,9006264,145403,2016-09-23 01:04:56+00:00
779056095788752897,14354,4365,9006264,145403,2016-09-22 20:33:42+00:00
778990705243029504,19381,6910,9006264,145403,2016-09-22 16:13:51+00:00
778774459159379968,0,9514,9006264,145403,2016-09-22 01:54:34+00:00
778764940568104960,840,350,9006264,145403,2016-09-22 01:16:45+00:00
778748913645780993,6673,1254,9006264,145403,2016-09-22 00:13:04+00:00
778650543019483137,5598,1439,9006264,145403,2016-09-21 17:42:10+00:00
778624900596654080,4478,972,9006264,145403,2016-09-21 16:00:17+00:00
778408200802557953,13247,4145,9006264,145403,2016-09-21 01:39:11+00:00
778396591732486144,0,11747,9006264,145403,2016-09-21 00:53:04+00:00
778383385161035776,5670,1053,9006264,145403,2016-09-21 00:00:35+00:00
778286810187399168,10070,3175,9006264,145403,2016-09-20 17:36:50+00:00
778039087836069888,8248,2547,9006264,145403,2016-09-20 01:12:28+00:00
778027034220126208,6379,1539,9006264,145403,2016-09-20 00:24:34+00:00
777953400541634568,0,3385,9006264,145403,2016-09-19 19:31:59+00:00
777885040357281792,6180,1569,9006264,145403,2016-09-19 15:00:20+00:00
777684233540206592,10924,2818,9006264,145403,2016-09-19 01:42:24+00:00
777641927919427584,0,4070,9006264,145403,2016-09-18 22:54:18+00:00
777621514455814149,8484,2421,9006264,145403,2016-09-18 21:33:11+00:00
777189768882946048,13802,4149,9006264,145403,2016-09-17 16:57:35+00:00
776819012571455488,0,13149,9006264,145403,2016-09-16 16:24:19+00:00
776813020089548800,4746,1155,9006264,145403,2016-09-16 16:00:31+00:00
776477788987613185,8542,2662,9006264,145403,2016-09-15 17:48:25+00:00
776249906839351296,0,8772,9006264,145403,2016-09-15 02:42:54+00:00
776218204058357768,28955,15238,9006264,145403,2016-09-15 00:36:55+00:00
776201521193218049,9304,2422,9006264,145403,2016-09-14 23:30:38+00:00
776113305656188928,11448,4179,9006264,145403,2016-09-14 17:40:06+00:00
776088319444877312,1779,146,9006264,145403,2016-09-14 16:00:49+00:00
